Symbol,Name,1D_Chart,Price_intraday,Change,Change_pct
^979200-USD-STRD,MSCI TURKEY,https://finance.yahoo.com/chart/%5E979200-USD-STRD,308.98,+3.10,+1.01%
^701592-USD-STRD,MSCI UNITED KINGDOM ex CONTROVE,https://finance.yahoo.com/chart/%5E701592-USD-STRD,"1,008.46",+10.12,+1.01%
^ESGV-IV,Vanguard ESG U.S. Stock ETF IOP,https://finance.yahoo.com/chart/%5EESGV-IV,106.75,+1.07,+1.01%
^600167-USD-NETR,MSCI US IMI/COMM SVC NETR USD,https://finance.yahoo.com/chart/%5E600167-USD-NETR,"5,529.02",+55.45,+1.01%
^720289-GBP-NETR,MSCI WORLD SEL 5-FACTOR NETR GB,https://finance.yahoo.com/chart/%5E720289-GBP-NETR,"5,264.48",+52.80,+1.01%
^600167-USD-STRD,MSCI US IMI/COMM SVC,https://finance.yahoo.com/chart/%5E600167-USD-STRD,"3,301.50",+33.11,+1.01%
^FTXG-NV,First Trust Nasdaq Food and B,https://finance.yahoo.com/chart/%5EFTXG-NV,22.33,+0.22,+1.01%
^738885-USD-GRTR,MSCI ACWI IMI ROBOTICS GRTR USD,https://finance.yahoo.com/chart/%5E738885-USD-GRTR,"4,362.40",+43.76,+1.01%
^NQDM4040LMN,Nasdaq Developed Markets Retail,https://finance.yahoo.com/chart/%5ENQDM4040LMN,"3,835.08",+38.47,+1.01%
^SP500-25504050,S&P 500 Automotive Retail (Sub,https://finance.yahoo.com/chart/%5ESP500-25504050,"2,366.81",+23.74,+1.01%
^114974-EUR-NETR,MSCI DE/FINANCIALS NETR EUR,https://finance.yahoo.com/chart/%5E114974-EUR-NETR,219.35,+2.20,+1.01%
^NQEU65LMN,NASDAQ Europe Utilities Large M,https://finance.yahoo.com/chart/%5ENQEU65LMN,"1,580.22",+15.85,+1.01%
^FAN-IV,FirstTrust Global Wind Energy E,https://finance.yahoo.com/chart/%5EFAN-IV,15.04,+0.15,+1.01%
^750191-USD-GRTR,MSCI UK 100 GRTR USD,https://finance.yahoo.com/chart/%5E750191-USD-GRTR,"2,651.62",+26.60,+1.01%
^NQDE45,Nasdaq Germany Consumer Staples,https://finance.yahoo.com/chart/%5ENQDE45,802.47,+8.05,+1.01%
^701592-USD-NETR,MSCI UNITED KINGDOM ex NETR USD,https://finance.yahoo.com/chart/%5E701592-USD-NETR,"1,730.53",+17.36,+1.01%
^CZA-NV,Invesco Zacks Mid-Cap ETF,https://finance.yahoo.com/chart/%5ECZA-NV,106.69,+1.07,+1.01%
^NYSLCDET,NYSE Germany Large Cap Index (T,https://finance.yahoo.com/chart/%5ENYSLCDET,152.95,+1.53,+1.01%
^706755-EUR-NETR,MSCI EMU SELECT DYNAMIC NETR EU,https://finance.yahoo.com/chart/%5E706755-EUR-NETR,"4,913.04",+49.26,+1.01%
^731683-EUR-NETR,MSCI EUROPE UTILITIES 2 NETR EU,https://finance.yahoo.com/chart/%5E731683-EUR-NETR,"1,564.03",+15.68,+1.01%
^655694-GBP-NETR,MSCI GB SMALL/MATERIALS NETR GB,https://finance.yahoo.com/chart/%5E655694-GBP-NETR,"1,529.37",+15.33,+1.01%
^NQJP4030LMN,NASDAQ Japan Media Large Mid Ca,https://finance.yahoo.com/chart/%5ENQJP4030LMN,"1,729.13",+17.33,+1.01%
^750198-EUR-NETR,MSCI WORLD CLIMATE PARI NETR EU,https://finance.yahoo.com/chart/%5E750198-EUR-NETR,"3,975.82",+39.84,+1.01%
^758804-USD-STRD,MSCI WORLD ex EUROPE REGION ESG,https://finance.yahoo.com/chart/%5E758804-USD-STRD,"2,097.87",+21.02,+1.01%
^TOVXN,JLens 500 Jewish Advocacy U.S.,https://finance.yahoo.com/chart/%5ETOVXN,"2,598.61",+26.03,+1.01%
^SPEZVSEP,S&P EuroUSAJapan Low Volatility,https://finance.yahoo.com/chart/%5ESPEZVSEP,304.43,+3.05,+1.01%
^KMOONP,S&P Kensho Moonshots Index (USD,https://finance.yahoo.com/chart/%5EKMOONP,182.74,+1.83,+1.01%
^748794-EUR-NETR,MSCI EMU SMALL CAP ESG NETR EUR,https://finance.yahoo.com/chart/%5E748794-EUR-NETR,"2,165.11",+21.69,+1.01%
^NXTR,NASDAQ 100 Ex Tech Total Return,https://finance.yahoo.com/chart/%5ENXTR,"6,686.44",+66.98,+1.01%
^132084-USD-NETR,MSCI EMU/REAL ESTATE NETR USD,https://finance.yahoo.com/chart/%5E132084-USD-NETR,639.86,+6.41,+1.01%
^750198-EUR-STRD,MSCI WORLD CLIMATE PARI STRD EU,https://finance.yahoo.com/chart/%5E750198-EUR-STRD,"3,318.80",+33.24,+1.01%
^NQUSL101010T,Nasdaq US Large Cap Software an,https://finance.yahoo.com/chart/%5ENQUSL101010T,"10,511.59",+105.29,+1.01%
^WALLETAUNR,Nasdaq CTA Global Digital Payme,https://finance.yahoo.com/chart/%5EWALLETAUNR,"1,117.88",+11.19,+1.01%
^SPDLEMUN,S&P World ESG Enhanced Material,https://finance.yahoo.com/chart/%5ESPDLEMUN,"1,996.29",+19.99,+1.01%
^IIEALBQ,-,https://finance.yahoo.com/chart/%5EIIEALBQ,941.87,+9.43,+1.01%
^718066-USD-STRD,MSCI WORLD SELECT ESG RATING &a,https://finance.yahoo.com/chart/%5E718066-USD-STRD,"3,072.38",+30.77,+1.01%
^DLN-EU,WisdomTree U.S. LargeCap Divide,https://finance.yahoo.com/chart/%5EDLN-EU,"10,450.52",+104.64,+1.01%
^666079-EUR-GRTR,MSCI IT IMI/BANKS GRTR EUR,https://finance.yahoo.com/chart/%5E666079-EUR-GRTR,681.10,+6.82,+1.01%
^NQUSM302010,Nasdaq US Mid Cap Finance and C,https://finance.yahoo.com/chart/%5ENQUSM302010,"1,255.15",+12.57,+1.01%
^IQSU-IV,NYLI CANDRIAM U.S. LARGE CAP EQ,https://finance.yahoo.com/chart/%5EIQSU-IV,49.30,+0.49,+1.01%
^BFD,Barclays Fortune 500 Index,https://finance.yahoo.com/chart/%5EBFD,"10,562.76",+105.71,+1.01%
^NQEU45N,Nasdaq Europe Consumer Staples,https://finance.yahoo.com/chart/%5ENQEU45N,923.35,+9.24,+1.01%
^ICEUST5T,NYSE U.S. 500 Index (TR),https://finance.yahoo.com/chart/%5EICEUST5T,"2,740.98",+27.43,+1.01%
^666079-EUR-NETR,MSCI IT IMI/BANKS NETR EUR,https://finance.yahoo.com/chart/%5E666079-EUR-NETR,580.47,+5.81,+1.01%
^752870-USD-GRTR,MSCI WORLD SELECT ROBOT GRTR US,https://finance.yahoo.com/chart/%5E752870-USD-GRTR,"3,816.17",+38.19,+1.01%
^751772-USD-GRTR,MSCI USA IMI STAKEHOLDE GRTR US,https://finance.yahoo.com/chart/%5E751772-USD-GRTR,"1,529.92",+15.31,+1.01%
^SP5NCEUT,S&P 500 NET ZERO 2050 CARBON BU,https://finance.yahoo.com/chart/%5ESP5NCEUT,"6,390.39",+63.95,+1.01%
^BIDD-NV,BlackRock International Dividen,https://finance.yahoo.com/chart/%5EBIDD-NV,25.13,+0.25,+1.01%
^652527-EUR-NETR,MSCI EUROPE MID CAP NETR EUR,https://finance.yahoo.com/chart/%5E652527-EUR-NETR,"2,006.09",+20.07,+1.01%
^NQUSB60101000LM,Nasdaq US Integrated Oil and Ga,https://finance.yahoo.com/chart/%5ENQUSB60101000LM,"1,238.79",+12.39,+1.01%
^731683-EUR-GRTR,MSCI EUROPE UTILITIES 2 GRTR EU,https://finance.yahoo.com/chart/%5E731683-EUR-GRTR,"1,799.27",+18.00,+1.01%
^KSUSTN,S&P Kensho Sustainable Technolo,https://finance.yahoo.com/chart/%5EKSUSTN,383.83,+3.84,+1.01%
^ICEUST5,NYSE U.S. 500 Index,https://finance.yahoo.com/chart/%5EICEUST5,"2,430.73",+24.31,+1.01%
^NQ10HANDLL,Nasdaq 10HANDL PR Index,https://finance.yahoo.com/chart/%5ENQ10HANDLL,837.72,+8.38,+1.01%
^739056-SGD-GRTR,MSCI CN ALL SHARES IMI GRTR SGD,https://finance.yahoo.com/chart/%5E739056-SGD-GRTR,"1,393.89",+13.94,+1.01%
^727206-USD-NETR,MSCI USA DIVERSIFIED MU NETR US,https://finance.yahoo.com/chart/%5E727206-USD-NETR,"9,726.31",+97.27,+1.01%
^747877-EUR-DIV,WORLD ESG LEADERS 4% DEC DIV EU,https://finance.yahoo.com/chart/%5E747877-EUR-DIV,"2,238.64",+22.39,+1.01%
^NQUSB502030T,Nasdaq US Benchmark General Ind,https://finance.yahoo.com/chart/%5ENQUSB502030T,"4,118.23",+41.18,+1.01%
^SPXQVMFN,"S&P 500 Quality, Value & Moment",https://finance.yahoo.com/chart/%5ESPXQVMFN,"28,223.35",+282.23,+1.01%
^SPXQVMFP,"S&P 500 Quality, Value & Moment",https://finance.yahoo.com/chart/%5ESPXQVMFP,"18,331.19",+183.31,+1.01%
^738325-USD-NETR,MSCI CHINA TECH SUB-IND NETR US,https://finance.yahoo.com/chart/%5E738325-USD-NETR,"1,297.15",+12.97,+1.01%
^119070-USD-GRTR,MSCI USA/COMM SVC GRTR USD,https://finance.yahoo.com/chart/%5E119070-USD-GRTR,257.23,+2.57,+1.01%
^NQUSB502030N,Nasdaq US Benchmark General Ind,https://finance.yahoo.com/chart/%5ENQUSB502030N,"3,825.57",+38.24,+1.01%
^NQTW10,Nasdaq Taiwan Technology Index,https://finance.yahoo.com/chart/%5ENQTW10,"5,625.92",+56.24,+1.01%
^NQFISCT,The NASDAQ Finl and Small Cap,https://finance.yahoo.com/chart/%5ENQFISCT,"3,029.26",+30.28,+1.01%
^NQFISC,The NASDAQ Finl and Small Cap,https://finance.yahoo.com/chart/%5ENQFISC,"1,961.97",+19.61,+1.01%
^NYFSUTBT,NYSE FactSet U.S. Tech Breakthr,https://finance.yahoo.com/chart/%5ENYFSUTBT,"5,294.79",+52.94,+1.01%
^DJUSFA,Dow Jones U.S. Financial Admini,https://finance.yahoo.com/chart/%5EDJUSFA,662.32,+6.62,+1.01%
^FIDCNRRP,Fidelity Canada U.S. Dividend f,https://finance.yahoo.com/chart/%5EFIDCNRRP,738.40,+7.38,+1.01%
^735253-USD-STRD,MSCI USA ESG LEADERS 5% ISSUER,https://finance.yahoo.com/chart/%5E735253-USD-STRD,"5,083.87",+50.81,+1.01%
^NQMX45,Nasdaq Mexico Consumer Staples,https://finance.yahoo.com/chart/%5ENQMX45,"1,524.42",+15.23,+1.01%
^NQDXEURONMH,Nasdaq AlphaDex Eurozone Hedged,https://finance.yahoo.com/chart/%5ENQDXEURONMH,"1,759.98",+17.59,+1.01%
^NQDM4040T,Nasdaq Developed Markets Retail,https://finance.yahoo.com/chart/%5ENQDM4040T,"4,960.01",+49.56,+1.01%
^STQTCCD,StrataQuant Technology Index CA,https://finance.yahoo.com/chart/%5ESTQTCCD,"15,490.39",+154.83,+1.01%
^SPTESEEP,S&P Transatlantic 100 ESG Selec,https://finance.yahoo.com/chart/%5ESPTESEEP,"3,425.86",+34.23,+1.01%
^NQMX45N,Nasdaq Mexico Consumer Staples,https://finance.yahoo.com/chart/%5ENQMX45N,"1,693.77",+16.92,+1.01%
^661811-USD-GRTR,MSCI EM EMEA SMID VALUE GRTR US,https://finance.yahoo.com/chart/%5E661811-USD-GRTR,"1,207.89",+12.07,+1.01%
^732269-USD-STRD,MSCI FRANCE SELECT ESG 30,https://finance.yahoo.com/chart/%5E732269-USD-STRD,"2,413.16",+24.11,+1.01%
^SPTESEET,S&P Transatlantic 100 ESG Selec,https://finance.yahoo.com/chart/%5ESPTESEET,"5,127.59",+51.23,+1.01%
^SPTESEEN,S&P Transatlantic 100 ESG Selec,https://finance.yahoo.com/chart/%5ESPTESEEN,"4,611.56",+46.07,+1.01%
^NQ10HANDLTL,Nasdaq 10HANDL Index,https://finance.yahoo.com/chart/%5ENQ10HANDLTL,"1,047.95",+10.47,+1.01%
^739408-EUR-DIV,NORTH AMERICA TOP ESG SE DIV EU,https://finance.yahoo.com/chart/%5E739408-EUR-DIV,"3,517.05",+35.12,+1.01%
^KSUSTNN,S&P Kensho Sustainable Technolo,https://finance.yahoo.com/chart/%5EKSUSTNN,372.39,+3.72,+1.01%
^RU2500V30T,Russell 2500 Value Total Return,https://finance.yahoo.com/chart/%5ERU2500V30T,"4,831.74",+48.27,+1.01%
^732269-USD-NETR,MSCI FRANCE SELECT ESG NETR USD,https://finance.yahoo.com/chart/%5E732269-USD-NETR,"3,509.14",+35.05,+1.01%
^707934-CAD-NETR,MSCI USA DIVERSIFIED MU NETR CA,https://finance.yahoo.com/chart/%5E707934-CAD-NETR,"9,782.47",+97.70,+1.01%
^706028-USD-STRD,MSCI KOKUSAI(WORLD ex JP) ENHAN,https://finance.yahoo.com/chart/%5E706028-USD-STRD,"1,340.76",+13.39,+1.01%
^734562-USD-GRTR,MSCI ACWI IMI ACCELERAT GRTR US,https://finance.yahoo.com/chart/%5E734562-USD-GRTR,"3,105.96",+31.02,+1.01%
^727206-USD-STRD,MSCI USA DIVERSIFIED MULTIPLE 3,https://finance.yahoo.com/chart/%5E727206-USD-STRD,"6,711.43",+67.02,+1.01%
^661811-USD-STRD,MSCI EM EMEA SMID VALUE,https://finance.yahoo.com/chart/%5E661811-USD-STRD,581.81,+5.81,+1.01%
^NQITLC,The NASDAQ Italy Large Cap Inde,https://finance.yahoo.com/chart/%5ENQITLC,"1,439.53",+14.37,+1.01%
^SPDLEEEP,S&P World ESG Enhanced Energy I,https://finance.yahoo.com/chart/%5ESPDLEEEP,"1,487.30",+14.85,+1.01%
^NQ10HANDLNL,Nasdaq 10HANDL NTR Index,https://finance.yahoo.com/chart/%5ENQ10HANDLNL,982.41,+9.81,+1.01%
^SPXKTFUN,-,https://finance.yahoo.com/chart/%5ESPXKTFUN,"3,424.09",+34.18,+1.01%
^NQIT30T,NASDAQ Italy Financials TR Inde,https://finance.yahoo.com/chart/%5ENQIT30T,"3,389.86",+33.84,+1.01%
^979200-USD-NETR,MSCI TURKEY NETR USD,https://finance.yahoo.com/chart/%5E979200-USD-NETR,226.40,+2.26,+1.01%
^734562-USD-STRD,MSCI ACWI IMI ACCELERATING CHAN,https://finance.yahoo.com/chart/%5E734562-USD-STRD,"2,917.44",+29.25,+1.01%
^750191-USD-NETR,MSCI UK 100 NETR USD,https://finance.yahoo.com/chart/%5E750191-USD-NETR,"2,630.29",+26.38,+1.01%
^HAP-IV,VANECK NATURAL RESOURCES ETF IN,https://finance.yahoo.com/chart/%5EHAP-IV,48.24,+0.48,+1.01%
^NQJP4030LMN,NASDAQ Japan Media Large Mid Ca,https://finance.yahoo.com/chart/%5ENQJP4030LMN,"1,729.13",+17.33,+1.01%
^NWLG-IV,NUVEEN WINSLOW LARGE-CAP GROWTH,https://finance.yahoo.com/chart/%5ENWLG-IV,34.23,+0.34,+1.01%
^979200-USD-GRTR,MSCI TURKEY GRTR USD,https://finance.yahoo.com/chart/%5E979200-USD-GRTR,"1,175.53",+11.78,+1.01%
^SPEZVSEP,S&P EuroUSAJapan Low Volatility,https://finance.yahoo.com/chart/%5ESPEZVSEP,304.43,+3.05,+1.01%
^KMOONP,S&P Kensho Moonshots Index (USD,https://finance.yahoo.com/chart/%5EKMOONP,182.74,+1.83,+1.01%
^TDV-IV,ProShares S&P Global Technology,https://finance.yahoo.com/chart/%5ETDV-IV,77.28,+0.77,+1.01%
^666079-EUR-STRD,MSCI IT IMI/BANKS STRD EUR,https://finance.yahoo.com/chart/%5E666079-EUR-STRD,362.42,+3.63,+1.01%
^DLN-EU,WisdomTree U.S. LargeCap Divide,https://finance.yahoo.com/chart/%5EDLN-EU,"10,450.52",+104.64,+1.01%
^IQSU-IV,NYLI CANDRIAM U.S. LARGE CAP EQ,https://finance.yahoo.com/chart/%5EIQSU-IV,49.30,+0.49,+1.01%
^BFD,Barclays Fortune 500 Index,https://finance.yahoo.com/chart/%5EBFD,"10,562.76",+105.71,+1.01%
^NQEU45N,Nasdaq Europe Consumer Staples,https://finance.yahoo.com/chart/%5ENQEU45N,923.35,+9.24,+1.01%
^748794-EUR-NETR,MSCI EMU SMALL CAP ESG NETR EUR,https://finance.yahoo.com/chart/%5E748794-EUR-NETR,"2,165.09",+21.67,+1.01%
^ICEUST5T,NYSE U.S. 500 Index (TR),https://finance.yahoo.com/chart/%5EICEUST5T,"2,740.98",+27.43,+1.01%
^SPEZVSEN,S&P EuroUSAJapan Low Volatility,https://finance.yahoo.com/chart/%5ESPEZVSEN,385.69,+3.86,+1.01%
^666079-EUR-NETR,MSCI IT IMI/BANKS NETR EUR,https://finance.yahoo.com/chart/%5E666079-EUR-NETR,580.47,+5.81,+1.01%
^752870-USD-GRTR,MSCI WORLD SELECT ROBOT GRTR US,https://finance.yahoo.com/chart/%5E752870-USD-GRTR,"3,816.17",+38.19,+1.01%
^SP5NCEUT,S&P 500 NET ZERO 2050 CARBON BU,https://finance.yahoo.com/chart/%5ESP5NCEUT,"6,390.39",+63.95,+1.01%
^SEDOW,Dow Jones Sweden Index,https://finance.yahoo.com/chart/%5ESEDOW,"1,677.71",+16.79,+1.01%
^SP5NCEUN,S&P 500 NET ZERO 2050 CARBON BU,https://finance.yahoo.com/chart/%5ESP5NCEUN,"5,917.09",+59.21,+1.01%
^BIDD-NV,BlackRock International Dividen,https://finance.yahoo.com/chart/%5EBIDD-NV,25.13,+0.25,+1.01%
^652527-EUR-NETR,MSCI EUROPE MID CAP NETR EUR,https://finance.yahoo.com/chart/%5E652527-EUR-NETR,"2,006.09",+20.07,+1.01%
^KSUSTN,S&P Kensho Sustainable Technolo,https://finance.yahoo.com/chart/%5EKSUSTN,383.83,+3.84,+1.01%
^722804-GBP-GRTR,MSCI WORLD SEL 5-FACTOR GRTR GB,https://finance.yahoo.com/chart/%5E722804-GBP-GRTR,"5,675.98",+56.77,+1.01%
^739056-SGD-GRTR,MSCI CN ALL SHARES IMI GRTR SGD,https://finance.yahoo.com/chart/%5E739056-SGD-GRTR,"1,393.89",+13.94,+1.01%
^NQUSB502030T,Nasdaq US Benchmark General Ind,https://finance.yahoo.com/chart/%5ENQUSB502030T,"4,118.23",+41.18,+1.01%
^SPXHKDN,S&P 500 HKD (Net TR),https://finance.yahoo.com/chart/%5ESPXHKDN,"4,942.22",+49.42,+1.01%
^739056-SGD-STRD,MSCI CN ALL SHARES IMI STRD SGD,https://finance.yahoo.com/chart/%5E739056-SGD-STRD,"1,315.15",+13.15,+1.01%
^SPXQVMFN,"S&P 500 Quality, Value & Moment",https://finance.yahoo.com/chart/%5ESPXQVMFN,"28,223.35",+282.23,+1.01%
^739056-SGD-NETR,MSCI CN ALL SHARES IMI NETR SGD,https://finance.yahoo.com/chart/%5E739056-SGD-NETR,"1,387.34",+13.87,+1.01%
^735253-USD-NETR,MSCI USA ESG LEADERS 5% NETR US,https://finance.yahoo.com/chart/%5E735253-USD-NETR,"6,180.64",+61.80,+1.01%
^106652-EUR-GRTR,MSCI EUROPE/UTILITIES GRTR EUR,https://finance.yahoo.com/chart/%5E106652-EUR-GRTR,437.11,+4.37,+1.01%
^119070-USD-GRTR,MSCI USA/COMM SVC GRTR USD,https://finance.yahoo.com/chart/%5E119070-USD-GRTR,257.23,+2.57,+1.01%
^661811-USD-NETR,MSCI EM EMEA SMID VALUE NETR US,https://finance.yahoo.com/chart/%5E661811-USD-NETR,"1,112.18",+11.12,+1.01%
^NQUSB502030N,Nasdaq US Benchmark General Ind,https://finance.yahoo.com/chart/%5ENQUSB502030N,"3,825.57",+38.24,+1.01%
^NYFSUTBT,NYSE FactSet U.S. Tech Breakthr,https://finance.yahoo.com/chart/%5ENYFSUTBT,"5,294.79",+52.94,+1.01%
^DJUSFA,Dow Jones U.S. Financial Admini,https://finance.yahoo.com/chart/%5EDJUSFA,662.32,+6.62,+1.01%
^FIDCNRRP,Fidelity Canada U.S. Dividend f,https://finance.yahoo.com/chart/%5EFIDCNRRP,738.40,+7.38,+1.01%
^JCTR-IV,JPMORGAN CARBON TRANSITION U.S.,https://finance.yahoo.com/chart/%5EJCTR-IV,81.34,+0.81,+1.01%
^NQUSB3020T,Nasdaq US Benchmark Financial S,https://finance.yahoo.com/chart/%5ENQUSB3020T,"8,874.14",+88.69,+1.01%
^IIRULTB,-,https://finance.yahoo.com/chart/%5EIIRULTB,"4,566.32",+45.64,+1.01%
^722804-GBP-NETR,MSCI WORLD SEL 5-FACTOR NETR GB,https://finance.yahoo.com/chart/%5E722804-GBP-NETR,"5,264.29",+52.61,+1.01%
^735253-USD-STRD,MSCI USA ESG LEADERS 5% ISSUER,https://finance.yahoo.com/chart/%5E735253-USD-STRD,"5,083.87",+50.81,+1.01%
^STQTCCD,StrataQuant Technology Index CA,https://finance.yahoo.com/chart/%5ESTQTCCD,"15,490.39",+154.83,+1.01%
^SPTESEEP,S&P Transatlantic 100 ESG Selec,https://finance.yahoo.com/chart/%5ESPTESEEP,"3,425.86",+34.23,+1.01%
^661811-USD-GRTR,MSCI EM EMEA SMID VALUE GRTR US,https://finance.yahoo.com/chart/%5E661811-USD-GRTR,"1,207.89",+12.07,+1.01%
^732269-USD-STRD,MSCI FRANCE SELECT ESG 30,https://finance.yahoo.com/chart/%5E732269-USD-STRD,"2,413.16",+24.11,+1.01%
^NDXX,NASDAQ 100 Ex Tech Sector,https://finance.yahoo.com/chart/%5ENDXX,"5,714.28",+57.09,+1.01%
^SPTESEET,S&P Transatlantic 100 ESG Selec,https://finance.yahoo.com/chart/%5ESPTESEET,"5,127.59",+51.23,+1.01%
^SPTED2ET,S&P Transatlantic 100 ESG Selec,https://finance.yahoo.com/chart/%5ESPTED2ET,"1,186.19",+11.85,+1.01%
^NQ10HANDLTL,Nasdaq 10HANDL Index,https://finance.yahoo.com/chart/%5ENQ10HANDLTL,"1,047.95",+10.47,+1.01%
^KSUSTNN,S&P Kensho Sustainable Technolo,https://finance.yahoo.com/chart/%5EKSUSTNN,372.39,+3.72,+1.01%
^RU2500V30T,Russell 2500 Value Total Return,https://finance.yahoo.com/chart/%5ERU2500V30T,"4,831.74",+48.27,+1.01%
^NQEU45,Nasdaq Europe Consumer Staples,https://finance.yahoo.com/chart/%5ENQEU45,829.07,+8.28,+1.01%
^727206-USD-STRD,MSCI USA DIVERSIFIED MULTIPLE 3,https://finance.yahoo.com/chart/%5E727206-USD-STRD,"6,711.43",+67.02,+1.01%
^NQUSB101010LM,Nasdaq US Software and Computer,https://finance.yahoo.com/chart/%5ENQUSB101010LM,"6,196.43",+61.87,+1.01%
^661811-USD-STRD,MSCI EM EMEA SMID VALUE,https://finance.yahoo.com/chart/%5E661811-USD-STRD,581.81,+5.81,+1.01%
^720289-GBP-GRTR,MSCI WORLD SEL 5-FACTOR GRTR GB,https://finance.yahoo.com/chart/%5E720289-GBP-GRTR,"5,675.88",+56.67,+1.01%
^NQITLC,The NASDAQ Italy Large Cap Inde,https://finance.yahoo.com/chart/%5ENQITLC,"1,439.53",+14.37,+1.01%
^SPDLEEEP,S&P World ESG Enhanced Energy I,https://finance.yahoo.com/chart/%5ESPDLEEEP,"1,487.30",+14.85,+1.01%
^NQIT30T,NASDAQ Italy Financials TR Inde,https://finance.yahoo.com/chart/%5ENQIT30T,"3,389.86",+33.84,+1.01%
^979200-USD-NETR,MSCI TURKEY NETR USD,https://finance.yahoo.com/chart/%5E979200-USD-NETR,226.40,+2.26,+1.01%
^SP600-25302010,S&P 600 -Education Services (Su,https://finance.yahoo.com/chart/%5ESP600-25302010,101.19,+1.01,+1.01%
^750182-USD-NETR,MSCI UK 30 NETR USD,https://finance.yahoo.com/chart/%5E750182-USD-NETR,"2,418.76",+24.14,+1.01%
^752611-USD-GRTR,MSCI WORLD MEGATREND SE GRTR US,https://finance.yahoo.com/chart/%5E752611-USD-GRTR,"4,238.47",+42.30,+1.01%
^750182-USD-STRD,MSCI UK 30,https://finance.yahoo.com/chart/%5E750182-USD-STRD,927.87,+9.26,+1.01%
^DWEURT,Dow Jones Total Europe Select R,https://finance.yahoo.com/chart/%5EDWEURT,542.16,+5.41,+1.01%
^RU2500V30,Russell 2500 Value Price Return,https://finance.yahoo.com/chart/%5ERU2500V30,"2,760.24",+27.55,+1.01%
^750182-USD-GRTR,MSCI UK 30 GRTR USD,https://finance.yahoo.com/chart/%5E750182-USD-GRTR,"2,440.47",+24.35,+1.01%
^720289-GBP-NETR,MSCI WORLD SEL 5-FACTOR NETR GB,https://finance.yahoo.com/chart/%5E720289-GBP-NETR,"5,264.20",+52.52,+1.01%
^730300-USD-GRTR,MSCI USA ESG RATING SEL GRTR US,https://finance.yahoo.com/chart/%5E730300-USD-GRTR,"11,563.13",+115.35,+1.01%
^NQ10HANDLNL,Nasdaq 10HANDL NTR Index,https://finance.yahoo.com/chart/%5ENQ10HANDLNL,982.40,+9.80,+1.01%
^NQ10HANDLL,Nasdaq 10HANDL PR Index,https://finance.yahoo.com/chart/%5ENQ10HANDLL,837.70,+8.36,+1.01%
^718066-USD-GRTR,MSCI WORLD SELECT ESG R GRTR US,https://finance.yahoo.com/chart/%5E718066-USD-GRTR,"3,984.26",+39.74,+1.01%
^DJBIEME,Dow Jones Brookfield Emerging M,https://finance.yahoo.com/chart/%5EDJBIEME,"4,512.09",+45.00,+1.01%
^664414-USD-GRTR,MSCI ACWI IMI GROWTH GRTR USD,https://finance.yahoo.com/chart/%5E664414-USD-GRTR,"4,246.95",+42.35,+1.01%
^107287-USD-STRD,MSCI AC AMERICAS/COMM SVC,https://finance.yahoo.com/chart/%5E107287-USD-STRD,146.49,+1.46,+1.01%
^722804-GBP-STRD,MSCI WORLD SEL 5-FACTOR STRD GB,https://finance.yahoo.com/chart/%5E722804-GBP-STRD,"3,933.13",+39.22,+1.01%
^998100-GBP-GRTR,MSCI SINGAPORE GRTR GBP,https://finance.yahoo.com/chart/%5E998100-GBP-GRTR,"35,527.66",+354.26,+1.01%
^664698-USD-STRD,MSCI IT IMI/FINANCIALS,https://finance.yahoo.com/chart/%5E664698-USD-STRD,397.95,+3.97,+1.01%
^XSP,S&P 500 MINI SPX OPTIONS INDEX,https://finance.yahoo.com/chart/%5EXSP,599.71,+5.98,+1.01%
^750191-USD-GRTR,MSCI UK 100 GRTR USD,https://finance.yahoo.com/chart/%5E750191-USD-GRTR,"2,651.46",+26.44,+1.01%
^KSUSTNP,S&P Kensho Sustainable Technolo,https://finance.yahoo.com/chart/%5EKSUSTNP,342.97,+3.42,+1.01%
^SPY-EV,SPDR S&P 500 ETF Trust Estimate,https://finance.yahoo.com/chart/%5ESPY-EV,597.59,+5.96,+1.01%
^718066-USD-NETR,MSCI WORLD SELECT ESG R NETR US,https://finance.yahoo.com/chart/%5E718066-USD-NETR,"3,748.10",+37.37,+1.01%
^NXTR,NASDAQ 100 Ex Tech Total Return,https://finance.yahoo.com/chart/%5ENXTR,"6,686.12",+66.66,+1.01%
^718066-USD-STRD,MSCI WORLD SELECT ESG RATING &a,https://finance.yahoo.com/chart/%5E718066-USD-STRD,"3,072.24",+30.63,+1.01%
^664414-USD-NETR,MSCI ACWI IMI GROWTH NETR USD,https://finance.yahoo.com/chart/%5E664414-USD-NETR,"4,026.25",+40.13,+1.01%
^SPX,S&P 500 INDEX,https://finance.yahoo.com/chart/%5ESPX,"5,997.12",+59.78,+1.01%
^738325-USD-NETR,MSCI CHINA TECH SUB-IND NETR US,https://finance.yahoo.com/chart/%5E738325-USD-NETR,"1,297.11",+12.93,+1.01%
^650723-USD-NETR,MSCI USA LARGE/COMM SVC NETR US,https://finance.yahoo.com/chart/%5E650723-USD-NETR,"3,201.38",+31.89,+1.01%
^650723-USD-GRTR,MSCI USA LARGE/COMM SVC GRTR US,https://finance.yahoo.com/chart/%5E650723-USD-GRTR,"3,856.06",+38.41,+1.01%
